"ID";"WijkenEnBuurten";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"Indelingswijziging_4";"AantalInwoners_5";"TotaalVermogenVernielingEnGeweld_6";"TotaalVermogensmisdrijven_7";"TotaalDiefstal_8";"Fietsendiefstal_9";"DiefstalOverigeVervoermiddelen_10";"DiefstalUitVanafVervoermiddelen_11";"ZakkenrollerijStraatroofEnBeroving_12";"TotaalDiefstalUitWoningSchuurED_13";"DiefstalUitNietResidentieleGebouwen_14";"OverigeDiefstalInbraak_15";"OverigeVermogensmisdrijven_16";"TotaalVernielingTegenOpenbareOrde_17";"TotaalVernieling_18";"VernielingAanAuto_19";"OverigeVernieling_20";"OverigeVernielingTegenOpenbareOrde_21";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25";"TotaalVermogenVernielingEnGeweld_26";"TotaalVermogensmisdrijven_27";"TotaalDiefstalUitWoningSchuurED_28";"VernielingMisdrijfTegenOpenbareOrde_29";"GeweldsEnSeksueleMisdrijven_30"
"13929";"WK170001  ";"Twenterand                    ";"Wijk    ";"WK170001  ";"1";"1045";"9";"8";"2";"0";"0";"0";"0";"2";"0";"0";"6";"1";"1";"1";"0";"0";"0";"0";"0";"0";"9";"8";"2";"1";"0"
"13930";"BU17000105";"Twenterand                    ";"Buurt   ";"BU17000105";"1";"170";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6";"6";"0";"0"
"13931";"BU17000106";"Twenterand                    ";"Buurt   ";"BU17000106";"1";"190";"6";"5";"1";"0";"0";"0";"0";"1";"0";"0";"4";"1";"1";"1";"0";"0";"0";"0";"0";"0";"32";"26";"5";"5";"0"
"13932";"BU17000107";"Twenterand                    ";"Buurt   ";"BU17000107";"1";"495";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"0";"0";"0"
"13933";"BU17000108";"Twenterand                    ";"Buurt   ";"BU17000108";"1";"85";;;;;;;;;;;;;;;;;;;;;;;;;
"13934";"BU17000109";"Twenterand                    ";"Buurt   ";"BU17000109";"1";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"13935";"WK170002  ";"Twenterand                    ";"Wijk    ";"WK170002  ";"1";"4775";"76";"57";"37";"2";"1";"6";"0";"19";"1";"8";"20";"7";"6";"2";"4";"1";"12";"5";"2";"5";"16";"12";"4";"1";"3"
"13936";"BU17000200";"Twenterand                    ";"Buurt   ";"BU17000200";"1";"1900";"30";"22";"11";"0";"1";"2";"0";"6";"0";"2";"11";"1";"1";"0";"1";"0";"7";"4";"1";"2";"16";"12";"3";"1";"4"
"13937";"BU17000201";"Twenterand                    ";"Buurt   ";"BU17000201";"1";"2165";"32";"22";"16";"1";"0";"2";"0";"9";"1";"3";"6";"6";"5";"2";"3";"1";"4";"1";"1";"2";"15";"10";"4";"2";"2"
"13938";"BU17000202";"Twenterand                    ";"Buurt   ";"BU17000202";"1";"225";"7";"7";"5";"1";"0";"2";"0";"1";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"31";"4";"0";"0"
"13939";"BU17000208";"Twenterand                    ";"Buurt   ";"BU17000208";"1";"370";"7";"6";"5";"0";"0";"0";"0";"3";"0";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"19";"16";"8";"0";"3"
"13940";"BU17000209";"Twenterand                    ";"Buurt   ";"BU17000209";"1";"120";;;;;;;;;;;;;;;;;;;;;;;;;
"13941";"WK170003  ";"Twenterand                    ";"Wijk    ";"WK170003  ";"1";"5880";"66";"39";"20";"4";"1";"1";"0";"6";"2";"6";"19";"15";"8";"4";"4";"7";"12";"7";"2";"3";"11";"7";"1";"1";"2"
"13942";"BU17000300";"Twenterand                    ";"Buurt   ";"BU17000300";"1";"1865";"21";"11";"6";"1";"0";"1";"0";"0";"2";"2";"5";"5";"3";"1";"2";"2";"5";"2";"1";"2";"11";"6";"0";"2";"3"
"13943";"BU17000301";"Twenterand                    ";"Buurt   ";"BU17000301";"1";"465";"3";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"1";"6";"2";"2";"2";"2"
"13944";"BU17000302";"Twenterand                    ";"Buurt   ";"BU17000302";"1";"1650";"16";"9";"4";"1";"0";"0";"0";"2";"0";"1";"5";"6";"2";"2";"0";"4";"1";"1";"0";"0";"10";"5";"1";"1";"1"
"13945";"BU17000307";"Twenterand                    ";"Buurt   ";"BU17000307";"1";"425";"7";"4";"3";"1";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0";"2";"1";"1";"0";"16";"9";"2";"2";"5"
"13946";"BU17000308";"Twenterand                    ";"Buurt   ";"BU17000308";"1";"1045";"16";"11";"5";"1";"1";"0";"0";"2";"0";"1";"6";"2";"1";"0";"1";"1";"3";"3";"0";"0";"15";"11";"2";"1";"3"
"13947";"BU17000309";"Twenterand                    ";"Buurt   ";"BU17000309";"1";"445";"3";"3";"1";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"7";"0";"0";"0"
"13948";"WK170004  ";"Twenterand                    ";"Wijk    ";"WK170004  ";"1";"9345";"134";"77";"51";"16";"1";"3";"2";"9";"8";"12";"26";"35";"32";"22";"10";"3";"22";"11";"4";"7";"14";"8";"1";"3";"2"
"13949";"BU17000400";"Twenterand                    ";"Buurt   ";"BU17000400";"1";"2405";"28";"23";"19";"7";"1";"1";"1";"2";"5";"2";"4";"2";"2";"1";"1";"0";"3";"0";"0";"3";"12";"10";"1";"1";"1"
"13950";"BU17000401";"Twenterand                    ";"Buurt   ";"BU17000401";"1";"210";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0"
"13951";"BU17000402";"Twenterand                    ";"Buurt   ";"BU17000402";"1";"390";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"8";"0";"0";"0"
"13952";"BU17000403";"Twenterand                    ";"Buurt   ";"BU17000403";"1";"3035";"50";"19";"15";"7";"0";"0";"0";"3";"1";"4";"4";"21";"20";"18";"2";"1";"10";"4";"3";"3";"16";"6";"1";"7";"3"
"13953";"BU17000404";"Twenterand                    ";"Buurt   ";"BU17000404";"1";"1625";"21";"10";"4";"0";"0";"0";"0";"2";"0";"2";"6";"9";"7";"2";"5";"2";"2";"1";"1";"0";"13";"6";"1";"4";"1"
"13954";"BU17000405";"Twenterand                    ";"Buurt   ";"BU17000405";"1";"1270";"12";"7";"3";"1";"0";"0";"0";"2";"0";"0";"4";"1";"1";"0";"1";"0";"4";"4";"0";"0";"9";"6";"2";"1";"3"
"13955";"BU17000406";"Twenterand                    ";"Buurt   ";"BU17000406";"1";"115";"11";"7";"3";"0";"0";"1";"1";"0";"0";"1";"4";"2";"2";"1";"1";"0";"2";"1";"0";"1";"96";"61";"0";"17";"17"
"13956";"BU17000409";"Twenterand                    ";"Buurt   ";"BU17000409";"1";"315";"8";"7";"6";"1";"0";"1";"0";"0";"2";"2";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"25";"22";"0";"0";"3"
"13957";"GM1730    ";"Tynaarlo                      ";"Gemeente";"GM1730    ";;"33462";"628";"386";"273";"33";"11";"30";"5";"64";"37";"93";"113";"149";"122";"40";"82";"27";"93";"40";"30";"23";"19";"12";"2";"4";"3"
"13958";"WK173000  ";"Tynaarlo                      ";"Wijk    ";"WK173000  ";"1";"7550";"142";"92";"68";"16";"2";"1";"3";"12";"17";"17";"24";"33";"28";"9";"19";"5";"17";"7";"5";"5";"19";"12";"2";"4";"2"
"13959";"BU17300000";"Tynaarlo                      ";"Buurt   ";"BU17300000";"1";"4030";"89";"58";"47";"8";"2";"0";"3";"10";"15";"9";"11";"18";"13";"6";"7";"5";"13";"5";"4";"4";"22";"14";"2";"3";"3"
"13960";"BU17300001";"Tynaarlo                      ";"Buurt   ";"BU17300001";"1";"3510";"48";"31";"20";"8";"0";"1";"0";"2";"2";"7";"11";"14";"14";"3";"11";"0";"3";"2";"1";"0";"14";"9";"1";"4";"1"
"13961";"BU17300009";"Tynaarlo                      ";"Buurt   ";"BU17300009";"1";"15";"5";"3";"1";"0";"0";"0";"0";"0";"0";"1";"2";"1";"1";"0";"1";"0";"1";"0";"0";"1";;;;;
"13962";"WK173001  ";"Tynaarlo                      ";"Wijk    ";"WK173001  ";"1";"445";"8";"7";"7";"0";"1";"3";"0";"1";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"18";"16";"2";"0";"0"
"13963";"BU17300100";"Tynaarlo                      ";"Buurt   ";"BU17300100";"1";"365";"8";"7";"7";"0";"1";"3";"0";"1";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"22";"19";"3";"0";"0"
"13964";"BU17300109";"Tynaarlo                      ";"Buurt   ";"BU17300109";"1";"80";;;;;;;;;;;;;;;;;;;;;;;;;
"13965";"WK173002  ";"Tynaarlo                      ";"Wijk    ";"WK173002  ";"1";"320";"6";"5";"3";"0";"0";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"1";"1";"0";"0";"19";"16";"0";"0";"3"
"13966";"BU17300200";"Tynaarlo                      ";"Buurt   ";"BU17300200";"1";"255";"4";"3";"1";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"1";"1";"0";"0";"16";"12";"0";"0";"4"
"13967";"BU17300209";"Tynaarlo                      ";"Buurt   ";"BU17300209";"1";"65";"2";"2";"2";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"31";"0";"0";"0"
"13968";"WK173003  ";"Tynaarlo                      ";"Wijk    ";"WK173003  ";"1";"335";"6";"2";"2";"1";"0";"0";"0";"0";"0";"1";"0";"4";"4";"1";"3";"0";"0";"0";"0";"0";"18";"6";"0";"12";"0"
"13969";"BU17300300";"Tynaarlo                      ";"Buurt   ";"BU17300300";"1";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"13970";"BU17300309";"Tynaarlo                      ";"Buurt   ";"BU17300309";"1";"150";"6";"2";"2";"1";"0";"0";"0";"0";"0";"1";"0";"4";"4";"1";"3";"0";"0";"0";"0";"0";"40";"13";"0";"27";"0"
"13971";"WK173004  ";"Tynaarlo                      ";"Wijk    ";"WK173004  ";"1";"2270";"101";"48";"39";"5";"1";"3";"0";"7";"6";"17";"9";"26";"22";"7";"15";"4";"27";"16";"9";"2";"44";"21";"3";"10";"12"
"13972";"BU17300400";"Tynaarlo                      ";"Buurt   ";"BU17300400";"1";"1405";"27";"19";"13";"2";"0";"2";"0";"1";"2";"6";"6";"4";"3";"2";"1";"1";"4";"1";"3";"0";"19";"14";"1";"2";"3"
"13973";"BU17300401";"Tynaarlo                      ";"Buurt   ";"BU17300401";"1";"385";"18";"11";"9";"3";"0";"0";"0";"4";"1";"1";"2";"6";"4";"0";"4";"2";"1";"0";"0";"1";"47";"29";"10";"10";"3"
"13974";"BU17300402";"Tynaarlo                      ";"Buurt   ";"BU17300402";"1";"470";"55";"17";"16";"0";"1";"0";"0";"2";"3";"10";"1";"16";"15";"5";"10";"1";"22";"15";"6";"1";"117";"36";"4";"32";"47"
"13975";"BU17300403";"Tynaarlo                      ";"Buurt   ";"BU17300403";"1";"15";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"13976";"WK173005  ";"Tynaarlo                      ";"Wijk    ";"WK173005  ";"1";"405";"12";"7";"5";"0";"0";"1";"0";"0";"0";"4";"2";"2";"2";"1";"1";"0";"3";"2";"1";"0";"30";"17";"0";"5";"7"
"13977";"BU17300500";"Tynaarlo                      ";"Buurt   ";"BU17300500";"1";"320";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"2";"1";"1";"0";"1";"1";"0";"0";"13";"3";"0";"6";"3"
"13978";"BU17300509";"Tynaarlo                      ";"Buurt   ";"BU17300509";"1";"85";"8";"6";"5";"0";"0";"1";"0";"0";"0";"4";"1";"0";"0";"0";"0";"0";"2";"1";"1";"0";"94";"71";"0";"0";"24"
"13979";"WK173006  ";"Tynaarlo                      ";"Wijk    ";"WK173006  ";"1";"3750";"65";"34";"22";"1";"2";"2";"0";"10";"3";"4";"12";"19";"17";"10";"7";"2";"12";"3";"6";"3";"17";"9";"3";"5";"3"
"13980";"BU17300600";"Tynaarlo                      ";"Buurt   ";"BU17300600";"1";"3730";"65";"34";"22";"1";"2";"2";"0";"10";"3";"4";"12";"19";"17";"10";"7";"2";"12";"3";"6";"3";"17";"9";"3";"5";"3"
"13981";"BU17300609";"Tynaarlo                      ";"Buurt   ";"BU17300609";"1";"20";;;;;;;;;;;;;;;;;;;;;;;;;
"13982";"WK173007  ";"Tynaarlo                      ";"Wijk    ";"WK173007  ";"1";"6885";"88";"53";"32";"2";"0";"3";"1";"6";"7";"13";"21";"26";"17";"4";"13";"9";"9";"3";"2";"4";"13";"8";"1";"2";"1"
"13983";"BU17300700";"Tynaarlo                      ";"Buurt   ";"BU17300700";"1";"6640";"76";"43";"23";"1";"0";"2";"0";"6";"6";"8";"20";"25";"16";"3";"13";"9";"8";"3";"2";"3";"11";"6";"1";"2";"1"
"13984";"BU17300701";"Tynaarlo                      ";"Buurt   ";"BU17300701";"1";"130";"12";"10";"9";"1";"0";"1";"1";"0";"1";"5";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"92";"77";"0";"8";"8"
"13985";"BU17300709";"Tynaarlo                      ";"Buurt   ";"BU17300709";"1";"115";;;;;;;;;;;;;;;;;;;;;;;;;
"13986";"WK173008  ";"Tynaarlo                      ";"Wijk    ";"WK173008  ";"1";"2485";"56";"38";"26";"2";"3";"8";"0";"6";"2";"5";"12";"12";"11";"3";"8";"1";"6";"1";"2";"3";"23";"15";"2";"4";"2"
"13987";"BU17300800";"Tynaarlo                      ";"Buurt   ";"BU17300800";"1";"310";"13";"9";"7";"1";"0";"0";"0";"4";"0";"2";"2";"2";"1";"0";"1";"1";"2";"0";"1";"1";"42";"29";"13";"3";"6"
"13988";"BU17300809";"Tynaarlo                      ";"Buurt   ";"BU17300809";"1";"2175";"43";"29";"19";"1";"3";"8";"0";"2";"2";"3";"10";"10";"10";"3";"7";"0";"4";"1";"1";"2";"20";"13";"1";"5";"2"
"13989";"WK173009  ";"Tynaarlo                      ";"Wijk    ";"WK173009  ";"1";"4130";"53";"35";"23";"2";"1";"2";"1";"8";"0";"9";"12";"8";"6";"1";"5";"2";"10";"4";"2";"4";"13";"8";"2";"1";"2"
"13990";"BU17300900";"Tynaarlo                      ";"Buurt   ";"BU17300900";"1";"3905";"53";"35";"23";"2";"1";"2";"1";"8";"0";"9";"12";"8";"6";"1";"5";"2";"10";"4";"2";"4";"14";"9";"2";"2";"3"
"13991";"BU17300909";"Tynaarlo                      ";"Buurt   ";"BU17300909";"1";"230";;;;;;;;;;;;;;;;;;;;;;;;;
"13992";"WK173010  ";"Tynaarlo                      ";"Wijk    ";"WK173010  ";"1";"470";"3";"3";"2";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6";"0";"0";"0"
"13993";"BU17301000";"Tynaarlo                      ";"Buurt   ";"BU17301000";"1";"360";"2";"2";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6";"0";"0";"0"
"13994";"BU17301009";"Tynaarlo                      ";"Buurt   ";"BU17301009";"1";"110";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"9";"0";"0";"0"
"13995";"WK173011  ";"Tynaarlo                      ";"Wijk    ";"WK173011  ";"1";"325";"3";"3";"2";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"9";"6";"0";"0"
"13996";"BU17301100";"Tynaarlo                      ";"Buurt   ";"BU17301100";"1";"140";"2";"2";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"14";"7";"0";"0"
"13997";"BU17301101";"Tynaarlo                      ";"Buurt   ";"BU17301101";"1";"85";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"12";"12";"0";"0"
"13998";"BU17301108";"Tynaarlo                      ";"Buurt   ";"BU17301108";"1";"20";;;;;;;;;;;;;;;;;;;;;;;;;
"13999";"BU17301109";"Tynaarlo                      ";"Buurt   ";"BU17301109";"1";"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14000";"WK173012  ";"Tynaarlo                      ";"Wijk    ";"WK173012  ";"1";"1055";"28";"14";"12";"2";"1";"2";"0";"3";"0";"4";"2";"9";"8";"2";"6";"1";"5";"3";"1";"1";"27";"13";"3";"8";"5"
"14001";"BU17301200";"Tynaarlo                      ";"Buurt   ";"BU17301200";"1";"785";"10";"2";"1";"0";"0";"0";"0";"0";"0";"1";"1";"5";"4";"0";"4";"1";"3";"2";"1";"0";"13";"3";"0";"5";"4"
"14002";"BU17301201";"Tynaarlo                      ";"Buurt   ";"BU17301201";"1";"195";"12";"7";"7";"2";"0";"2";"0";"1";"0";"2";"0";"4";"4";"2";"2";"0";"1";"0";"0";"1";"62";"36";"5";"21";"5"
"14003";"BU17301208";"Tynaarlo                      ";"Buurt   ";"BU17301208";"1";"30";"4";"3";"2";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";;;;;
"14004";"BU17301209";"Tynaarlo                      ";"Buurt   ";"BU17301209";"1";"50";"2";"2";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"40";"40";"0";"0"
"14005";"WK173013  ";"Tynaarlo                      ";"Wijk    ";"WK173013  ";"1";"1785";"35";"27";"21";"0";"0";"4";"0";"6";"2";"9";"6";"7";"5";"1";"4";"2";"1";"0";"0";"1";"20";"15";"3";"3";"1"
"14006";"BU17301300";"Tynaarlo                      ";"Buurt   ";"BU17301300";"1";"1570";"25";"21";"17";"0";"0";"3";"0";"5";"2";"7";"4";"4";"2";"1";"1";"2";"0";"0";"0";"0";"16";"13";"3";"1";"0"
"14007";"BU17301309";"Tynaarlo                      ";"Buurt   ";"BU17301309";"1";"215";"10";"6";"4";"0";"0";"1";"0";"1";"0";"2";"2";"3";"3";"0";"3";"0";"1";"0";"0";"1";"47";"28";"5";"14";"5"
"14008";"WK173014  ";"Tynaarlo                      ";"Wijk    ";"WK173014  ";"1";"550";"17";"14";"7";"1";"0";"0";"0";"1";"0";"5";"7";"1";"1";"0";"1";"0";"2";"0";"2";"0";"31";"25";"2";"2";"4"
"14009";"BU17301400";"Tynaarlo                      ";"Buurt   ";"BU17301400";"1";"215";"6";"5";"1";"0";"0";"0";"0";"0";"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"1";"0";"28";"23";"0";"0";"5"
"14010";"BU17301401";"Tynaarlo                      ";"Buurt   ";"BU17301401";"1";"55";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"18";"0";"0";"0"
"14011";"BU17301402";"Tynaarlo                      ";"Buurt   ";"BU17301402";"1";"85";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"12";"0";"0";"0"
"14012";"BU17301407";"Tynaarlo                      ";"Buurt   ";"BU17301407";"1";"150";"8";"6";"3";"0";"0";"0";"0";"1";"0";"2";"3";"1";"1";"0";"1";"0";"1";"0";"1";"0";"53";"40";"7";"7";"7"
"14013";"BU17301408";"Tynaarlo                      ";"Buurt   ";"BU17301408";"1";"20";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"14014";"BU17301409";"Tynaarlo                      ";"Buurt   ";"BU17301409";"1";"30";;;;;;;;;;;;;;;;;;;;;;;;;
"14015";"WK173015  ";"Tynaarlo                      ";"Wijk    ";"WK173015  ";"1";"740";"5";"4";"2";"0";"0";"0";"0";"2";"0";"0";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"7";"5";"3";"1";"0"
"14016";"BU17301500";"Tynaarlo                      ";"Buurt   ";"BU17301500";"1";"650";"5";"4";"2";"0";"0";"0";"0";"2";"0";"0";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"8";"6";"3";"2";"0"
"14017";"BU17301509";"Tynaarlo                      ";"Buurt   ";"BU17301509";"1";"90";;;;;;;;;;;;;;;;;;;;;;;;;
"14018";"GM0737    ";"Tytsjerksteradiel             ";"Gemeente";"GM0737    ";;"31870";"484";"316";"205";"25";"7";"21";"2";"65";"38";"47";"111";"108";"84";"22";"62";"24";"60";"21";"26";"13";"15";"10";"2";"3";"2"
"14019";"WK073700  ";"Tytsjerksteradiel             ";"Wijk    ";"WK073700  ";"1";"9925";"180";"114";"82";"6";"3";"8";"0";"28";"21";"16";"32";"39";"34";"8";"26";"5";"27";"10";"13";"4";"18";"11";"3";"3";"3"
"14020";"BU07370000";"Tytsjerksteradiel             ";"Buurt   ";"BU07370000";"1";"9510";"169";"107";"77";"5";"2";"8";"0";"27";"20";"15";"30";"36";"33";"8";"25";"3";"26";"10";"12";"4";"18";"11";"3";"3";"3"
"14021";"BU07370009";"Tytsjerksteradiel             ";"Buurt   ";"BU07370009";"1";"415";"11";"7";"5";"1";"1";"0";"0";"1";"1";"1";"2";"3";"1";"0";"1";"2";"1";"0";"1";"0";"27";"17";"2";"2";"2"
"14022";"WK073701  ";"Tytsjerksteradiel             ";"Wijk    ";"WK073701  ";"1";"2745";"31";"15";"9";"0";"0";"1";"0";"6";"1";"1";"6";"8";"4";"0";"4";"4";"8";"1";"3";"4";"11";"5";"2";"1";"3"
"14023";"BU07370100";"Tytsjerksteradiel             ";"Buurt   ";"BU07370100";"1";"540";"7";"6";"2";"0";"0";"1";"0";"1";"0";"0";"4";"1";"1";"0";"1";"0";"0";"0";"0";"0";"13";"11";"2";"2";"0"
"14024";"BU07370101";"Tytsjerksteradiel             ";"Buurt   ";"BU07370101";"1";"1815";"16";"9";"7";"0";"0";"0";"0";"5";"1";"1";"2";"2";"1";"0";"1";"1";"5";"1";"2";"2";"9";"5";"3";"1";"3"
"14025";"BU07370102";"Tytsjerksteradiel             ";"Buurt   ";"BU07370102";"1";"225";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"0";"1";"3";"2";"0";"1";"1";"27";"0";"0";"4";"9"
"14026";"BU07370108";"Tytsjerksteradiel             ";"Buurt   ";"BU07370108";"1";"75";;;;;;;;;;;;;;;;;;;;;;;;;
"14027";"BU07370109";"Tytsjerksteradiel             ";"Buurt   ";"BU07370109";"1";"85";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"24";"0";"0";"12";"12"
"14028";"WK073702  ";"Tytsjerksteradiel             ";"Wijk    ";"WK073702  ";"1";"2960";"40";"23";"13";"0";"0";"1";"1";"7";"4";"0";"10";"11";"7";"2";"5";"4";"6";"1";"2";"3";"14";"8";"2";"2";"2"
"14029";"BU07370200";"Tytsjerksteradiel             ";"Buurt   ";"BU07370200";"1";"580";"5";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"1";"3";"9";"2";"2";"0";"7"
"14030";"BU07370201";"Tytsjerksteradiel             ";"Buurt   ";"BU07370201";"1";"2175";"32";"21";"12";"0";"0";"1";"1";"6";"4";"0";"9";"10";"7";"2";"5";"3";"1";"1";"0";"0";"15";"10";"3";"3";"0"
"14031";"BU07370208";"Tytsjerksteradiel             ";"Buurt   ";"BU07370208";"1";"75";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"13";"0";"0";"0";"0"
"14032";"BU07370209";"Tytsjerksteradiel             ";"Buurt   ";"BU07370209";"1";"125";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"16";"8";"0";"0";"8"
"14033";"WK073703  ";"Tytsjerksteradiel             ";"Wijk    ";"WK073703  ";"1";"760";"4";"3";"2";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"5";"4";"1";"1";"0"
"14034";"BU07370300";"Tytsjerksteradiel             ";"Buurt   ";"BU07370300";"1";"670";"3";"2";"2";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"4";"3";"1";"1";"0"
"14035";"BU07370309";"Tytsjerksteradiel             ";"Buurt   ";"BU07370309";"1";"85";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"12";"0";"0";"0"
"14036";"WK073704  ";"Tytsjerksteradiel             ";"Wijk    ";"WK073704  ";"1";"2255";"29";"19";"11";"1";"0";"1";"1";"4";"2";"2";"8";"7";"5";"0";"5";"2";"3";"0";"3";"0";"13";"8";"2";"2";"1"
"14037";"BU07370400";"Tytsjerksteradiel             ";"Buurt   ";"BU07370400";"1";"1410";"23";"14";"7";"1";"0";"1";"1";"3";"0";"1";"7";"6";"4";"0";"4";"2";"3";"0";"3";"0";"16";"10";"2";"3";"2"
"14038";"BU07370401";"Tytsjerksteradiel             ";"Buurt   ";"BU07370401";"1";"565";"4";"3";"3";"0";"0";"0";"0";"1";"2";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"7";"5";"2";"2";"0"
"14039";"BU07370408";"Tytsjerksteradiel             ";"Buurt   ";"BU07370408";"1";"190";;;;;;;;;;;;;;;;;;;;;;;;;
"14040";"BU07370409";"Tytsjerksteradiel             ";"Buurt   ";"BU07370409";"1";"85";"2";"2";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"24";"0";"0";"0"
"14041";"WK073705  ";"Tytsjerksteradiel             ";"Wijk    ";"WK073705  ";"1";"2260";"38";"22";"13";"2";"0";"5";"0";"4";"0";"2";"9";"13";"9";"3";"6";"4";"3";"1";"2";"0";"17";"10";"2";"4";"1"
"14042";"BU07370500";"Tytsjerksteradiel             ";"Buurt   ";"BU07370500";"1";"345";"13";"8";"7";"0";"0";"4";"0";"1";"0";"2";"1";"4";"4";"2";"2";"0";"1";"0";"1";"0";"38";"23";"3";"12";"3"
"14043";"BU07370501";"Tytsjerksteradiel             ";"Buurt   ";"BU07370501";"1";"1535";"16";"10";"3";"2";"0";"0";"0";"1";"0";"0";"7";"4";"2";"0";"2";"2";"2";"1";"1";"0";"10";"7";"1";"1";"1"
"14044";"BU07370508";"Tytsjerksteradiel             ";"Buurt   ";"BU07370508";"1";"50";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"20";"20";"0";"0"
